Date,City,Dept,Product,Sale,Prediction,Type,,Difference
22-03-2015,A,Mens Lower,15352,2,0,History,,2
22-03-2015,B,Mens Lower,15352,3,10,History,,-7
22-03-2015,C,Mens Lower,15352,11,15,History,,-4
22-03-2015,A,Mens Lower,15353,2,5,History,,-3
22-03-2015,B,Mens Lower,15353,9,8,History,,1
22-03-2015,C,Mens Lower,15353,9,15,History,,-6
22-03-2015,A,Mens Lower,15355,6,6,History,,0
22-03-2015,B,Mens Lower,15355,9,10,History,,-1
22-03-2015,C,Mens Lower,15355,5,1,History,,4
22-03-2015,A,Mens Lower,15356,4,0,History,,4
22-03-2015,B,Mens Lower,15356,10,11,History,,-1
22-03-2015,C,Mens Lower,15356,15,15,History,,0
22-03-2015,A,Mens Lower,15357,11,10,History,,1
22-03-2015,B,Mens Lower,15357,10,19,History,,-9
22-03-2015,C,Mens Lower,15357,10,12,History,,-2
22-03-2015,A,Mens Lower,25943,13,21,History,,-8
22-03-2015,B,Mens Lower,25943,14,19,History,,-5
22-03-2015,C,Mens Lower,25943,22,29,History,,-7
22-03-2015,A,Mens Lower,52,2,6,History,,-4
22-03-2015,B,Mens Lower,52,4,6,History,,-2
22-03-2015,C,Mens Lower,52,0,9,History,,-9
22-03-2015,A,Mens Upper,20,0,1,History,,-1
22-03-2015,A,Mens Upper,2885,5,1,History,,4
22-03-2015,B,Mens Upper,2885,3,4,History,,-1
22-03-2015,C,Mens Upper,2885,1,3,History,,-2
22-03-2015,A,Mens Upper,2886,0,3,History,,-3
22-03-2015,B,Mens Upper,2886,6,2,History,,4
22-03-2015,C,Mens Upper,2886,0,4,History,,-4
22-03-2015,A,Mens Upper,2887,2,1,History,,1
22-03-2015,B,Mens Upper,2887,4,8,History,,-4
22-03-2015,C,Mens Upper,2887,1,2,History,,-1
22-03-2015,A,Mens Upper,19453,3,3,History,,0
22-03-2015,B,Mens Upper,19453,13,9,History,,4
22-03-2015,C,Mens Upper,19453,1,4,History,,-3
22-03-2015,A,Mens Upper,2598,126,117,History,,9
22-03-2015,B,Mens Upper,2598,145,115,History,,30
22-03-2015,C,Mens Upper,2598,36,67,History,,-31
22-03-2015,A,Mens Upper,2599,28,36,History,,-8
22-03-2015,B,Mens Upper,2599,60,46,History,,14
22-03-2015,C,Mens Upper,2599,32,25,History,,7
22-03-2015,A,Mens Upper,2600,31,24,History,,7
22-03-2015,B,Mens Upper,2600,37,41,History,,-4
22-03-2015,C,Mens Upper,2600,18,14,History,,4
22-03-2015,A,Mens Upper,2601,0,3,History,,-3
22-03-2015,B,Mens Upper,2601,2,4,History,,-2
22-03-2015,C,Mens Upper,2601,1,1,History,,0
22-03-2015,A,Mens Upper,2724,72,120,History,,-48
22-03-2015,B,Mens Upper,2724,97,136,History,,-39
22-03-2015,C,Mens Upper,2724,54,56,History,,-2
22-03-2015,A,Mens Upper,2725,70,70,History,,0
22-03-2015,B,Mens Upper,2725,87,100,History,,-13
22-03-2015,C,Mens Upper,2725,44,36,History,,8
22-03-2015,A,Mens Upper,2726,8,14,History,,-6
22-03-2015,B,Mens Upper,2726,26,20,History,,6
22-03-2015,C,Mens Upper,2726,7,10,History,,-3
22-03-2015,A,Mens Upper,29362,22,32,History,,-10
22-03-2015,B,Mens Upper,29362,44,48,History,,-4
22-03-2015,C,Mens Upper,29362,30,10,History,,20
22-03-2015,A,Mens Upper,63,116,125,History,,-9
22-03-2015,B,Mens Upper,63,114,132,History,,-18
22-03-2015,C,Mens Upper,63,61,109,History,,-48
29-03-2015,A,Footwear Mens,17295,2,1,History,,1
29-03-2015,B,Footwear Mens,17295,2,4,History,,-2
29-03-2015,C,Footwear Mens,17295,0,2,History,,-2
29-03-2015,A,Footwear Mens,17298,0,0,History,,0
29-03-2015,B,Footwear Mens,17298,0,0,History,,0
29-03-2015,C,Footwear Mens,17298,0,0,History,,0
29-03-2015,C,Footwear Mens,17300,0,0,History,,0
29-03-2015,A,Home Furnishing,17514,0,0,History,,0
29-03-2015,B,Home Furnishing,17514,1,0,History,,1
29-03-2015,C,Home Furnishing,17514,1,2,History,,-1
29-03-2015,A,Home Furnishing,17515,1,1,History,,0
29-03-2015,B,Home Furnishing,17515,1,1,History,,0
29-03-2015,C,Home Furnishing,17515,0,0,History,,0
29-03-2015,A,Home Furnishing,17516,4,1,History,,3
29-03-2015,B,Home Furnishing,17516,0,1,History,,-1
29-03-2015,C,Home Furnishing,17516,0,1,History,,-1
29-03-2015,A,Home Furnishing,17517,0,0,History,,0
29-03-2015,C,Home Furnishing,17517,0,1,History,,-1
29-03-2015,A,Home Furnishing,17518,1,1,History,,0
29-03-2015,B,Home Furnishing,17518,0,2,History,,-2
29-03-2015,C,Home Furnishing,17518,0,0,History,,0
29-03-2015,A,Home Furnishing,17540,4,2,History,,2
29-03-2015,B,Home Furnishing,17540,1,1,History,,0
29-03-2015,C,Home Furnishing,17540,2,1,History,,1
29-03-2015,A,Home Furnishing,243,0,0,History,,0
29-03-2015,B,Home Furnishing,243,0,1,History,,-1
29-03-2015,C,Home Furnishing,243,0,0,History,,0
29-03-2015,A,Home Furnishing,34327,0,0,History,,0
29-03-2015,B,Home Furnishing,34327,0,1,History,,-1
29-03-2015,C,Home Furnishing,34327,0,1,History,,-1
29-03-2015,A,Infant W-Wear,13245,0,0,History,,0
29-03-2015,B,Infant W-Wear,13245,0,0,History,,0
29-03-2015,C,Infant W-Wear,13245,0,1,History,,-1
29-03-2015,A,Infant W-Wear,13246,0,1,History,,-1
29-03-2015,B,Infant W-Wear,13246,0,0,History,,0
29-03-2015,C,Infant W-Wear,13246,0,0,History,,0
29-03-2015,A,Infant W-Wear,13247,0,0,History,,0
29-03-2015,A,Infant W-Wear,13248,0,0,History,,0
29-03-2015,B,Infant W-Wear,13248,0,1,History,,-1
29-03-2015,A,Infant W-Wear,26947,0,0,History,,0
29-03-2015,B,Infant W-Wear,26947,0,0,History,,0
29-03-2015,C,Infant W-Wear,26947,0,0,History,,0
29-03-2015,A,Ladies Lower,15663,5,5,History,,0
29-03-2015,B,Ladies Lower,15663,13,11,History,,2
29-03-2015,C,Ladies Lower,15663,1,1,History,,0
29-03-2015,A,Ladies Lower,15664,4,3,History,,1
29-03-2015,B,Ladies Lower,15664,9,11,History,,-2
29-03-2015,C,Ladies Lower,15664,1,2,History,,-1
29-03-2015,A,Ladies Lower,15665,1,1,History,,0
29-03-2015,B,Ladies Lower,15665,1,0,History,,1
29-03-2015,C,Ladies Lower,15665,0,0,History,,0
29-03-2015,A,Ladies Lower,15666,1,0,History,,1
29-03-2015,B,Ladies Lower,15666,1,1,History,,0
29-03-2015,C,Ladies Lower,15666,1,1,History,,0
29-03-2015,A,Ladies Lower,15667,8,4,History,,4
29-03-2015,B,Ladies Lower,15667,5,0,History,,5
29-03-2015,C,Ladies Lower,15667,3,2,History,,1
29-03-2015,A,Ladies Lower,18108,1,3,History,,-2
29-03-2015,B,Ladies Lower,18108,4,0,History,,4
29-03-2015,C,Ladies Lower,18108,0,1,History,,-1
29-03-2015,A,Ladies Lower,44,0,0,History,,0
29-03-2015,C,Ladies Lower,44,0,0,History,,0
29-03-2015,A,Ladies Upper,2871,120,94,History,,26
29-03-2015,B,Ladies Upper,2871,98,104,History,,-6
29-03-2015,C,Ladies Upper,2871,27,23,History,,4
29-03-2015,A,Ladies Upper,2875,74,51,History,,23
29-03-2015,B,Ladies Upper,2875,72,88,History,,-16
29-03-2015,C,Ladies Upper,2875,27,17,History,,10
29-03-2015,A,Ladies Upper,2876,36,22,History,,14
29-03-2015,B,Ladies Upper,2876,33,30,History,,3
29-03-2015,C,Ladies Upper,2876,7,4,History,,3
29-03-2015,A,Ladies Upper,2877,18,20,History,,-2
29-03-2015,B,Ladies Upper,2877,37,22,History,,15
29-03-2015,C,Ladies Upper,2877,8,9,History,,-1
29-03-2015,A,Ladies Upper,2878,54,25,History,,29
29-03-2015,B,Ladies Upper,2878,100,45,History,,55
29-03-2015,C,Ladies Upper,2878,52,35,History,,17
29-03-2015,A,Ladies Upper,2879,6,4,History,,2
29-03-2015,C,Ladies Upper,2879,0,0,History,,0
29-03-2015,A,Ladies Upper,2880,0,1,History,,-1
29-03-2015,B,Ladies Upper,2880,0,0,History,,0
29-03-2015,C,Ladies Upper,2880,0,0,History,,0
29-03-2015,A,Ladies Upper,33260,3,3,History,,0
29-03-2015,B,Ladies Upper,33260,2,1,History,,1
29-03-2015,C,Ladies Upper,33260,0,0,History,,0
29-03-2015,A,Mens Lower,15350,3,2,History,,1
29-03-2015,B,Mens Lower,15350,6,8,History,,-2
29-03-2015,C,Mens Lower,15350,5,9,History,,-4
29-03-2015,A,Mens Lower,15352,1,0,History,,1
29-03-2015,B,Mens Lower,15352,6,5,History,,1
29-03-2015,C,Mens Lower,15352,5,8,History,,-3
29-03-2015,A,Mens Lower,15353,1,1,History,,0
29-03-2015,B,Mens Lower,15353,5,5,History,,0
29-03-2015,C,Mens Lower,15353,8,9,History,,-1
29-03-2015,A,Mens Lower,15355,5,5,History,,0
29-03-2015,B,Mens Lower,15355,8,9,History,,-1
29-03-2015,C,Mens Lower,15355,6,6,History,,0
29-03-2015,A,Mens Lower,15356,4,2,History,,2
29-03-2015,B,Mens Lower,15356,10,8,History,,2
29-03-2015,C,Mens Lower,15356,11,10,History,,1
29-03-2015,A,Mens Lower,15357,5,7,History,,-2
29-03-2015,B,Mens Lower,15357,8,11,History,,-3
29-03-2015,C,Mens Lower,15357,5,7,History,,-2
29-03-2015,A,Mens Lower,25943,23,17,History,,6
29-03-2015,B,Mens Lower,25943,23,14,History,,9
29-03-2015,C,Mens Lower,25943,24,28,History,,-4
29-03-2015,A,Mens Lower,52,4,5,History,,-1
29-03-2015,B,Mens Lower,52,7,2,History,,5
29-03-2015,C,Mens Lower,52,1,0,History,,1
29-03-2015,A,Mens Upper,20,0,1,History,,-1
29-03-2015,A,Mens Upper,2885,2,3,History,,-1
29-03-2015,B,Mens Upper,2885,3,5,History,,-2
29-03-2015,C,Mens Upper,2885,0,0,History,,0
29-03-2015,A,Mens Upper,2886,0,0,History,,0
29-03-2015,B,Mens Upper,2886,0,3,History,,-3
29-03-2015,C,Mens Upper,2886,0,1,History,,-1
29-03-2015,A,Mens Upper,2887,4,2,History,,2
29-03-2015,B,Mens Upper,2887,5,7,History,,-2
29-03-2015,C,Mens Upper,2887,1,1,History,,0
29-03-2015,A,Mens Upper,19453,4,0,History,,4
29-03-2015,B,Mens Upper,19453,12,16,History,,-4
29-03-2015,C,Mens Upper,19453,8,2,History,,6
29-03-2015,A,Mens Upper,2598,114,141,History,,-27
29-03-2015,B,Mens Upper,2598,121,142,History,,-21
29-03-2015,C,Mens Upper,2598,15,33,History,,-18
29-03-2015,A,Mens Upper,2599,38,30,History,,8
29-03-2015,B,Mens Upper,2599,66,52,History,,14
29-03-2015,C,Mens Upper,2599,28,22,History,,6
29-03-2015,A,Mens Upper,2600,30,16,History,,14
29-03-2015,B,Mens Upper,2600,29,38,History,,-9
29-03-2015,C,Mens Upper,2600,22,14,History,,8
29-03-2015,A,Mens Upper,2601,0,0,History,,0
29-03-2015,B,Mens Upper,2601,5,4,History,,1
29-03-2015,C,Mens Upper,2601,3,2,History,,1
29-03-2015,A,Mens Upper,2724,101,75,History,,26
29-03-2015,B,Mens Upper,2724,68,99,History,,-31
29-03-2015,C,Mens Upper,2724,44,48,History,,-4
29-03-2015,A,Mens Upper,2725,148,87,History,,61
29-03-2015,B,Mens Upper,2725,109,102,History,,7
29-03-2015,C,Mens Upper,2725,36,35,History,,1
29-03-2015,A,Mens Upper,2726,25,11,History,,14
29-03-2015,B,Mens Upper,2726,17,26,History,,-9
29-03-2015,C,Mens Upper,2726,11,7,History,,4
29-03-2015,A,Mens Upper,29362,11,7,History,,4
29-03-2015,B,Mens Upper,29362,60,52,History,,8
29-03-2015,C,Mens Upper,29362,30,27,History,,3
29-03-2015,A,Mens Upper,63,184,156,History,,28
29-03-2015,B,Mens Upper,63,97,136,History,,-39
29-03-2015,C,Mens Upper,63,87,50,History,,37
01-04-2015,A,Footwear Mens,17295,0,2,History,,-2
01-04-2015,B,Footwear Mens,17295,5,4,History,,1
01-04-2015,C,Footwear Mens,17295,1,0,History,,1
01-04-2015,A,Footwear Mens,17298,1,1,History,,0
01-04-2015,B,Footwear Mens,17298,2,0,History,,2
01-04-2015,C,Footwear Mens,17298,0,1,History,,-1
01-04-2015,C,Footwear Mens,17300,0,0,History,,0
01-04-2015,A,Home Furnishing,17514,3,3,History,,0
01-04-2015,B,Home Furnishing,17514,5,4,History,,1
01-04-2015,C,Home Furnishing,17514,1,1,History,,0
01-04-2015,A,Home Furnishing,17515,1,1,History,,0
01-04-2015,B,Home Furnishing,17515,1,2,History,,-1
01-04-2015,C,Home Furnishing,17515,1,0,History,,1
01-04-2015,A,Home Furnishing,17516,0,1,History,,-1
01-04-2015,B,Home Furnishing,17516,0,2,History,,-2
01-04-2015,C,Home Furnishing,17516,0,0,History,,0
01-04-2015,A,Home Furnishing,17517,0,1,History,,-1
01-04-2015,C,Home Furnishing,17517,0,0,History,,0
01-04-2015,A,Home Furnishing,17518,2,1,History,,1
01-04-2015,B,Home Furnishing,17518,1,1,History,,0
01-04-2015,C,Home Furnishing,17518,0,1,History,,-1
01-04-2015,A,Home Furnishing,17540,0,0,History,,0
01-04-2015,B,Home Furnishing,17540,0,0,History,,0
01-04-2015,C,Home Furnishing,17540,0,0,History,,0
01-04-2015,A,Home Furnishing,243,0,0,History,,0
01-04-2015,B,Home Furnishing,243,0,0,History,,0
01-04-2015,C,Home Furnishing,243,0,0,History,,0
01-04-2015,A,Home Furnishing,34327,0,1,History,,-1
01-04-2015,B,Home Furnishing,34327,4,1,History,,3
01-04-2015,C,Home Furnishing,34327,0,0,History,,0
01-04-2015,A,Infant W-Wear,13245,10,6,History,,4
01-04-2015,B,Infant W-Wear,13245,14,5,History,,9
01-04-2015,C,Infant W-Wear,13245,13,9,History,,4
01-04-2015,A,Infant W-Wear,13246,4,4,History,,0
01-04-2015,B,Infant W-Wear,13246,3,2,History,,1
01-04-2015,C,Infant W-Wear,13246,1,1,History,,0
01-04-2015,A,Infant W-Wear,13247,0,0,History,,0
01-04-2015,A,Infant W-Wear,13248,1,1,History,,0
01-04-2015,B,Infant W-Wear,13248,1,1,History,,0
01-04-2015,A,Infant W-Wear,26947,7,4,History,,3
01-04-2015,B,Infant W-Wear,26947,5,7,History,,-2
01-04-2015,C,Infant W-Wear,26947,5,3,History,,2
01-04-2015,A,Ladies Lower,15663,3,3,History,,0
01-04-2015,B,Ladies Lower,15663,1,7,History,,-6
01-04-2015,C,Ladies Lower,15663,0,0,History,,0
01-04-2015,A,Ladies Lower,15664,9,5,History,,4
01-04-2015,B,Ladies Lower,15664,11,20,History,,-9
01-04-2015,C,Ladies Lower,15664,1,0,History,,1
01-04-2015,A,Ladies Lower,15665,2,1,History,,1
01-04-2015,B,Ladies Lower,15665,0,2,History,,-2
01-04-2015,C,Ladies Lower,15665,0,0,History,,0
01-04-2015,A,Ladies Lower,15666,3,1,History,,2
01-04-2015,B,Ladies Lower,15666,7,3,History,,4
01-04-2015,C,Ladies Lower,15666,1,0,History,,1
01-04-2015,A,Ladies Lower,15667,6,4,History,,2
01-04-2015,B,Ladies Lower,15667,7,8,History,,-1
01-04-2015,C,Ladies Lower,15667,4,1,History,,3
01-04-2015,A,Ladies Lower,18108,3,2,History,,1
01-04-2015,B,Ladies Lower,18108,2,1,History,,1
01-04-2015,C,Ladies Lower,18108,0,0,History,,0
01-04-2015,A,Ladies Lower,44,0,0,History,,0
01-04-2015,C,Ladies Lower,44,0,0,History,,0
01-04-2015,A,Ladies Upper,2871,1,0,History,,1
01-04-2015,B,Ladies Upper,2871,2,0,History,,2
01-04-2015,C,Ladies Upper,2871,0,0,History,,0
01-04-2015,A,Ladies Upper,2875,0,0,History,,0
01-04-2015,B,Ladies Upper,2875,5,0,History,,5
01-04-2015,C,Ladies Upper,2875,0,0,History,,0
01-04-2015,A,Ladies Upper,2876,0,0,History,,0
01-04-2015,B,Ladies Upper,2876,1,0,History,,1
01-04-2015,C,Ladies Upper,2876,0,0,History,,0
01-04-2015,A,Ladies Upper,2877,0,1,History,,-1
01-04-2015,B,Ladies Upper,2877,5,2,History,,3
01-04-2015,C,Ladies Upper,2877,0,0,History,,0
01-04-2015,A,Ladies Upper,2878,0,0,History,,0
01-04-2015,B,Ladies Upper,2878,0,0,History,,0
01-04-2015,C,Ladies Upper,2878,0,0,History,,0
01-04-2015,A,Ladies Upper,2879,0,0,History,,0
01-04-2015,C,Ladies Upper,2879,0,0,History,,0
01-04-2015,A,Ladies Upper,2880,0,1,History,,-1
01-04-2015,B,Ladies Upper,2880,0,0,History,,0
01-04-2015,C,Ladies Upper,2880,0,0,History,,0
01-04-2015,A,Ladies Upper,33260,0,0,History,,0
01-04-2015,B,Ladies Upper,33260,0,0,History,,0
01-04-2015,C,Ladies Upper,33260,0,0,History,,0
01-04-2015,A,Mens Lower,15350,0,2,History,,-2
01-04-2015,B,Mens Lower,15350,6,5,History,,1
01-04-2015,C,Mens Lower,15350,5,4,History,,1
01-04-2015,A,Mens Lower,15352,3,1,History,,2
01-04-2015,B,Mens Lower,15352,18,9,History,,9
01-04-2015,C,Mens Lower,15352,8,7,History,,1
01-04-2015,A,Mens Lower,15353,6,6,History,,0
01-04-2015,B,Mens Lower,15353,8,18,History,,-10
01-04-2015,C,Mens Lower,15353,5,3,History,,2
01-04-2015,A,Mens Lower,15355,2,2,History,,0
01-04-2015,B,Mens Lower,15355,3,0,History,,3
01-04-2015,C,Mens Lower,15355,2,3,History,,-1
01-04-2015,A,Mens Lower,15356,6,7,History,,-1
01-04-2015,B,Mens Lower,15356,10,6,History,,4
01-04-2015,C,Mens Lower,15356,6,2,History,,4
01-04-2015,A,Mens Lower,15357,7,3,History,,4
01-04-2015,B,Mens Lower,15357,4,3,History,,1
01-04-2015,C,Mens Lower,15357,7,9,History,,-2
01-04-2015,A,Mens Lower,25943,30,19,History,,11
01-04-2015,B,Mens Lower,25943,28,27,History,,1
01-04-2015,C,Mens Lower,25943,32,25,History,,7
01-04-2015,A,Mens Lower,52,11,6,History,,5
01-04-2015,B,Mens Lower,52,6,12,History,,-6
01-04-2015,C,Mens Lower,52,3,5,History,,-2
01-04-2015,A,Mens Upper,20,0,0,History,,0
01-04-2015,A,Mens Upper,2885,0,2,History,,-2
01-04-2015,B,Mens Upper,2885,0,0,History,,0
01-04-2015,C,Mens Upper,2885,0,1,History,,-1
01-04-2015,A,Mens Upper,2886,0,0,History,,0
01-04-2015,B,Mens Upper,2886,0,0,History,,0
01-04-2015,C,Mens Upper,2886,0,0,History,,0
01-04-2015,A,Mens Upper,2887,0,0,History,,0
01-04-2015,B,Mens Upper,2887,0,0,History,,0
01-04-2015,C,Mens Upper,2887,0,0,History,,0
01-04-2015,A,Mens Upper,19453,0,0,History,,0
01-04-2015,B,Mens Upper,19453,2,2,History,,0
01-04-2015,C,Mens Upper,19453,0,0,History,,0
01-04-2015,A,Mens Upper,2598,0,0,History,,0
01-04-2015,B,Mens Upper,2598,0,1,History,,-1
01-04-2015,C,Mens Upper,2598,0,0,History,,0
01-04-2015,A,Mens Upper,2599,0,0,History,,0
01-04-2015,B,Mens Upper,2599,1,0,History,,1
01-04-2015,C,Mens Upper,2599,0,0,History,,0
01-04-2015,A,Mens Upper,2600,0,3,History,,-3
01-04-2015,B,Mens Upper,2600,0,0,History,,0
01-04-2015,C,Mens Upper,2600,0,0,History,,0
01-04-2015,A,Mens Upper,2601,0,0,History,,0
01-04-2015,B,Mens Upper,2601,0,0,History,,0
01-04-2015,C,Mens Upper,2601,0,0,History,,0
01-04-2015,A,Mens Upper,2724,0,4,History,,-4
01-04-2015,B,Mens Upper,2724,3,7,History,,-4
01-04-2015,C,Mens Upper,2724,0,0,History,,0
01-04-2015,A,Mens Upper,2725,1,0,History,,1
01-04-2015,B,Mens Upper,2725,0,0,History,,0
01-04-2015,C,Mens Upper,2725,0,0,History,,0
01-04-2015,A,Mens Upper,2726,0,0,History,,0
01-04-2015,B,Mens Upper,2726,0,0,History,,0
01-04-2015,C,Mens Upper,2726,0,0,History,,0
01-04-2015,A,Mens Upper,29362,0,7,History,,-7
01-04-2015,B,Mens Upper,29362,0,0,History,,0
01-04-2015,C,Mens Upper,29362,0,0,History,,0
01-04-2015,A,Mens Upper,63,0,0,History,,0
01-04-2015,B,Mens Upper,63,0,0,History,,0
01-04-2015,C,Mens Upper,63,0,0,History,,0
19-04-2015,A,Footwear Mens,17295,2,2,History,,0
19-04-2015,B,Footwear Mens,17295,7,8,History,,-1
19-04-2015,C,Footwear Mens,17295,0,1,History,,-1
19-04-2015,A,Footwear Mens,17298,1,1,History,,0
19-04-2015,B,Footwear Mens,17298,0,1,History,,-1
19-04-2015,C,Footwear Mens,17298,0,1,History,,-1
19-04-2015,C,Footwear Mens,17300,0,1,History,,-1
19-04-2015,A,Home Furnishing,17514,0,0,History,,0
19-04-2015,B,Home Furnishing,17514,3,3,History,,0
19-04-2015,C,Home Furnishing,17514,3,4,History,,-1
19-04-2015,A,Home Furnishing,17515,0,1,History,,-1
19-04-2015,B,Home Furnishing,17515,3,3,History,,0
19-04-2015,C,Home Furnishing,17515,1,1,History,,0
19-04-2015,A,Home Furnishing,17516,0,2,History,,-2
19-04-2015,B,Home Furnishing,17516,3,1,History,,2
19-04-2015,C,Home Furnishing,17516,3,0,History,,3
19-04-2015,A,Home Furnishing,17517,0,0,History,,0
19-04-2015,C,Home Furnishing,17517,0,0,History,,0
19-04-2015,A,Home Furnishing,17518,0,1,History,,-1
19-04-2015,B,Home Furnishing,17518,4,2,History,,2
19-04-2015,C,Home Furnishing,17518,1,0,History,,1
19-04-2015,A,Home Furnishing,17540,1,1,History,,0
19-04-2015,B,Home Furnishing,17540,0,1,History,,-1
19-04-2015,C,Home Furnishing,17540,0,1,History,,-1
19-04-2015,A,Home Furnishing,243,1,1,History,,0
19-04-2015,B,Home Furnishing,243,0,0,History,,0
19-04-2015,C,Home Furnishing,243,0,1,History,,-1
19-04-2015,A,Home Furnishing,34327,6,5,History,,1
19-04-2015,B,Home Furnishing,34327,4,3,History,,1
19-04-2015,C,Home Furnishing,34327,1,1,History,,0
19-04-2015,A,Infant W-Wear,13245,0,0,History,,0
19-04-2015,B,Infant W-Wear,13245,0,0,History,,0
19-04-2015,C,Infant W-Wear,13245,0,0,History,,0
19-04-2015,A,Infant W-Wear,13246,0,0,History,,0
19-04-2015,B,Infant W-Wear,13246,0,0,History,,0
19-04-2015,C,Infant W-Wear,13246,0,0,History,,0
19-04-2015,A,Infant W-Wear,13247,0,0,History,,0
19-04-2015,A,Infant W-Wear,13248,0,0,History,,0
19-04-2015,B,Infant W-Wear,13248,0,1,History,,-1
19-04-2015,A,Infant W-Wear,26947,0,0,History,,0
19-04-2015,B,Infant W-Wear,26947,0,0,History,,0
19-04-2015,C,Infant W-Wear,26947,0,1,History,,-1
19-04-2015,A,Ladies Lower,15663,2,4,History,,-2
19-04-2015,B,Ladies Lower,15663,7,11,History,,-4
19-04-2015,C,Ladies Lower,15663,2,3,History,,-1
19-04-2015,A,Ladies Lower,15664,2,5,History,,-3
19-04-2015,B,Ladies Lower,15664,3,4,History,,-1
19-04-2015,C,Ladies Lower,15664,1,4,History,,-3
19-04-2015,A,Ladies Lower,15665,1,2,History,,-1
19-04-2015,B,Ladies Lower,15665,0,1,History,,-1
19-04-2015,C,Ladies Lower,15665,0,0,History,,0
19-04-2015,A,Ladies Lower,15666,0,1,History,,-1
19-04-2015,B,Ladies Lower,15666,0,1,History,,-1
19-04-2015,C,Ladies Lower,15666,2,3,History,,-1
19-04-2015,A,Ladies Lower,15667,8,7,History,,1
19-04-2015,B,Ladies Lower,15667,8,10,History,,-2
19-04-2015,C,Ladies Lower,15667,6,7,History,,-1
19-04-2015,A,Ladies Lower,18108,1,1,History,,0
19-04-2015,B,Ladies Lower,18108,7,2,History,,5
19-04-2015,C,Ladies Lower,18108,2,1,History,,1
19-04-2015,A,Ladies Lower,44,0,0,History,,0
19-04-2015,C,Ladies Lower,44,0,1,History,,-1
19-04-2015,A,Ladies Upper,2871,98,86,History,,12
19-04-2015,B,Ladies Upper,2871,100,130,History,,-30
19-04-2015,C,Ladies Upper,2871,44,43,History,,1
19-04-2015,A,Ladies Upper,2875,75,80,History,,-5
19-04-2015,B,Ladies Upper,2875,86,127,History,,-41
19-04-2015,C,Ladies Upper,2875,52,45,History,,7
19-04-2015,A,Ladies Upper,2876,27,25,History,,2
19-04-2015,B,Ladies Upper,2876,17,34,History,,-17
19-04-2015,C,Ladies Upper,2876,12,12,History,,0
19-04-2015,A,Ladies Upper,2877,16,21,History,,-5
19-04-2015,B,Ladies Upper,2877,41,30,History,,11
19-04-2015,C,Ladies Upper,2877,21,15,History,,6
19-04-2015,A,Ladies Upper,2878,57,45,History,,12
19-04-2015,B,Ladies Upper,2878,89,112,History,,-23
19-04-2015,C,Ladies Upper,2878,68,65,History,,3
19-04-2015,A,Ladies Upper,2879,1,1,History,,0
19-04-2015,C,Ladies Upper,2879,0,0,History,,0
19-04-2015,A,Ladies Upper,2880,0,2,History,,-2
19-04-2015,B,Ladies Upper,2880,0,2,History,,-2
19-04-2015,C,Ladies Upper,2880,0,0,History,,0
19-04-2015,A,Ladies Upper,33260,0,0,History,,0
19-04-2015,B,Ladies Upper,33260,0,2,History,,-2
19-04-2015,C,Ladies Upper,33260,0,0,History,,0
19-04-2015,A,Mens Lower,15350,10,10,History,,0
19-04-2015,B,Mens Lower,15350,6,3,History,,3
19-04-2015,C,Mens Lower,15350,20,13,History,,7
19-04-2015,A,Mens Lower,15352,6,12,History,,-6
19-04-2015,B,Mens Lower,15352,12,10,History,,2
19-04-2015,C,Mens Lower,15352,15,21,History,,-6
19-04-2015,A,Mens Lower,15353,5,5,History,,0
19-04-2015,B,Mens Lower,15353,9,15,History,,-6
19-04-2015,C,Mens Lower,15353,12,11,History,,1
19-04-2015,A,Mens Lower,15355,17,12,History,,5
19-04-2015,B,Mens Lower,15355,13,23,History,,-10
19-04-2015,C,Mens Lower,15355,9,9,History,,0
19-04-2015,A,Mens Lower,15356,3,0,History,,3
19-04-2015,B,Mens Lower,15356,15,12,History,,3
19-04-2015,C,Mens Lower,15356,26,29,History,,-3
19-04-2015,A,Mens Lower,15357,24,15,History,,9
19-04-2015,B,Mens Lower,15357,12,21,History,,-9
19-04-2015,C,Mens Lower,15357,24,18,History,,6
19-04-2015,A,Mens Lower,25943,44,39,History,,5
19-04-2015,B,Mens Lower,25943,40,36,History,,4
19-04-2015,C,Mens Lower,25943,42,38,History,,4
19-04-2015,A,Mens Lower,52,9,5,History,,4
19-04-2015,B,Mens Lower,52,6,6,History,,0
19-04-2015,C,Mens Lower,52,14,8,History,,6
19-04-2015,A,Mens Upper,20,0,0,History,,0
19-04-2015,A,Mens Upper,2885,3,4,History,,-1
19-04-2015,B,Mens Upper,2885,6,7,History,,-1
19-04-2015,C,Mens Upper,2885,1,0,History,,1
19-04-2015,A,Mens Upper,2886,3,1,History,,2
19-04-2015,B,Mens Upper,2886,4,4,History,,0
19-04-2015,C,Mens Upper,2886,1,0,History,,1
19-04-2015,A,Mens Upper,2887,2,2,History,,0
19-04-2015,B,Mens Upper,2887,7,8,History,,-1
19-04-2015,C,Mens Upper,2887,3,5,History,,-2
19-04-2015,A,Mens Upper,19453,8,10,History,,-2
19-04-2015,B,Mens Upper,19453,11,15,History,,-4
19-04-2015,C,Mens Upper,19453,4,3,History,,1
19-04-2015,A,Mens Upper,2598,96,85,History,,11
19-04-2015,B,Mens Upper,2598,157,172,History,,-15
19-04-2015,C,Mens Upper,2598,26,30,History,,-4
